timestamp,P_kWperkWp,source_id,source_name
2023-01-08 04:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 05:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 06:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 07:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 08:00:00,0.042570000000000004,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 09:00:00,0.30135,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 10:00:00,0.33623000000000003,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 11:00:00,0.31098000000000003,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 12:00:00,0.10159,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 13:00:00,0.07479000000000001,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 14:00:00,0.04886,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 15:00:00,0.00078,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 16:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 17:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 18:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 19:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 20:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 21:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 22:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 23:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 00:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 01:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 02:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 03:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 04:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 05:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 06:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 07:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 08:00:00,0.00373,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 09:00:00,0.03504,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 10:00:00,0.057640000000000004,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 11:00:00,0.04291,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 12:00:00,0.03481,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 13:00:00,0.0141,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 14:00:00,0.00977,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 15:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 16:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 17:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-09 18:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
