eprtr_facility_id,eprtr_base_id,eprtr_facility_name,eprtr_country,eprtr_activity,eprtr_lat,eprtr_lon,eprtr_co2_t,eprtr_co2_year,match_method,match_km,lcp_base_id,lcp_inspire_id,lcp_city,lcp_n_base_ids,lcp_n_parts,lcp_lat,lcp_lon,lcp_NaturalGas_TJ,lcp_Coal_TJ,lcp_Lignite_TJ,lcp_OtherSolidFuels_TJ,lcp_LiquidFuels_TJ,lcp_Peat_TJ,lcp_OtherGases_TJ,lcp_Biomass_TJ,lcp_substitutable_thermal_TJ,lcp_total_TJ
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00053,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00053,Müllverwertungsanlage Ingolstadt,Germany,5(b),48.76433927468097,11.492979449703325,99800.0,2024,spatial_nearest,0.827,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00050g,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/A00050g,Großmehring,1,1.0,48.76085718302828,11.50294541642978,,,,,204.153,,,,204.153,204.153
https://registry.gdi-de.org/id/de.ni.mu/01012110180,https://registry.gdi-de.org/id/de.ni.mu/01012110180,Helmstedter Revier GmbH Kraftwerk Buschhaus,Germany,1(c),52.172385699248224,10.976816416513286,1800000.0,2016,spatial_nearest,0.147,https://registry.gdi-de.org/id/de.ni.mu/01012110180-2006g,https://registry.gdi-de.org/id/de.ni.mu/01012110180-2006g,Büddenstedt,1,1.0,52.171065099295234,10.976743237963648,,,,,,,,,,
UK.CAED/EW_EA-564.FACILITY,UK.CAED/EW_EA-564,Newark Sugar Factory EPR/BK9385IH,United Kingdom,8(b),53.088135,-0.81741601,101000.0,2019,spatial_nearest,0.0,UK.CAED/EW_EA-564-1,UK.CAED/EW_EA-564-1.PART,NEWARK,1,1.0,53.088135,-0.81741601,1250.0,,,,,,6.08,,1250.0,1256.08
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000122.FACILITY,https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000122,ARLANXEO BELGIUM,Belgium,4(a)(ix),51.23968,4.33641,116000.0,2008,spatial_nearest,0.3,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000023,https://data.ied_registry.omgeving.vlaanderen.be/id/productioninstallationpart/BE.VL.LCP000023.PART,Beveren-Kruibeke-Zwijndrecht,1,1.0,51.23704,4.33551,25.157,,,,,,,,25.157,25.157
DE.EEA/06-05-112-0458158.FACILITY,DE.EEA/06-05-112-0458158,Stadtwerke Duisburg AG Heizkraftwerk II,Germany,1(c),51.4279606366349,6.75242915583158,101000.0,2012,spatial_nearest,0.207,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-112000-100-0031758-0010-0120,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-112000-100-0031758-0010-0120,Duisburg,1,1.0,51.42969,6.75355,605.352,,,,,,,,605.352,605.352
IS.CAED/680466-0179,IS.CAED/680466-0179,Rio Tinto á Íslandi hf.,Iceland,2(e)(i),64.046185,-22.02865,308000.0,2022,no_match,,,,,0,,,,,,,,,,,,,
FR.CAED/6253.FACILITY,FR.CAED/6253,HAGANIS,France,5(b),49.12578,6.1816,110000.0,2024,spatial_nearest,0.002,FR.CAED/6066,FR.CAED/6066.A.INSTALLATIONPART,METZ,1,1.0,49.1258,6.1816,731.447449,,,,,,,1063.074463,731.447449,1794.521912
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562032-500-0891848,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562032-500-0891848,Ökotech Ingenieurgesellschaft mbH,Germany,5(a),51.60473,7.24972,131000.0,2011,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/000342003.FACILITY,IT.CAED/000342003,Centrale Termoelettrica di Colleferro,Italy,1(c),41.7625,12.9717,116049.0,2021,id_direct,0.0,IT.CAED/000342003,IT.CAED/000342003.PART,COLLEFERRO,1,1.0,41.7332,12.9703,185.727064,,,,,,,,185.727064,185.727064
GB.EEA/EW_EA-6831.FACILITY,GB.EEA/EW_EA-6831,"Thames Power Services Ltd, Barking Power",United Kingdom,1(c),51.5214,0.147395,145000.0,2012,spatial_nearest,0.001,UK.CAED/EW_EA-6831-1; UK.CAED/EW_EA-6831-2; UK.CAED/EW_EA-6831-3; UK.CAED/EW_EA-6831-4; UK.CAED/EW_EA-6831-5,UK.CAED/EW_EA-6831-1.PART,DAGENHAM,5,5.0,51.521388,0.14739549,255.0,,,,,,,,255.0,255.0
NL.RIVM/000019070.FACILITY,NL.RIVM/000019070,Indorama Ventures Europe BV,Netherlands,4(a)(viii),51.96093,4.09801,164000.0,2021,spatial_nearest,0.298,NL.RIVM/019070001,NL.RIVM/019070001.PART,Europoort Rotterdam,1,1.0,51.95899,4.101,213.820342,,,,,,,,213.820342,213.820342
FR.CAED/5447.FACILITY,FR.CAED/5447,NEOVALY,France,5(b),45.8224,4.91605,150000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
IT.CAED/441221002.FACILITY,IT.CAED/441221002,YARA ITALIA SPA - STABILIMENTO DI FERRARA,Italy,4(b),44.856,11.5921,461483.0,2024,id_direct,0.0,IT.CAED/441221002,IT.CAED/441221002.PART,FERRARA,1,1.0,44.8559,11.5921,1273.0,,,,,,323.0,,1273.0,1596.0
CZ.MZP.U423/CZ14819275.FACILITY,CZ.MZP.U423/CZ14819275,energetika,Czechia,1(c),50.4622963388889,14.3803701,518881.806,2019,spatial_nearest,0.0,CZ.CHMI.0060/CZ0060,CZ.CHMI.0060/CZ0060.PART,Štětí,1,1.0,50.46229633888889,14.3803701,80.322205,,3150.787003,,5.629096,,,2033.854953,3236.738304,5270.593257
CY.CAED/0010010000.FACILITY,CY.CAED/0010010000,"Electricity Authority of Cyprus, Moni Power Station",Cyprus,1(c),34.7101,33.1825,566000.0,2012,spatial_nearest,0.0,CY.CAED/0010010101; CY.CAED/0010010102; CY.CAED/0010010103; CY.CAED/0010010104; CY.CAED/0010010105; CY.CAED/0010010106; CY.CAED/0010010107; CY.CAED/0010010108; CY.CAED/0010010109; CY.CAED/0010010110,CY.CAED/0010010101.PART,LEMESOS,10,10.0,34.7101,33.1825,,,,,4701.0,,,,4701.0,4701.0
IT.CAED/441242002.FACILITY,IT.CAED/441242002,HERAMBIENTE Spa -Termovalorizzatore,Italy,5(b),44.8605,11.5535,146067.7,2024,no_match,,,,,0,,,,,,,,,,,,,
RO.EEA/RO4MH_12.FACILITY,RO.EEA/RO4MH_12,REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE - Sucursala Romag Termo,Romania,1(c),44.675444,22.688333,1830000.0,2012,spatial_nearest,0.0,RO.EEA/RO0091; RO.EEA/RO0092; RO.EEA/RO0093; RO.EEA/RO0221,RO.EEA/RO0091.PART,"Sat Halanga, Comuna Izvorul Barzii",4,4.0,44.675444,22.688333,,,,,,,,,,
PL.MŚ/000000126.FACILITY,PL.MŚ/000000126,TAURON Wytwarzanie Spółka Akcyjna - Oddział Elektrownia Łaziska w Łaziskach Górnych,Poland,1(c),50.1336975097656,18.8464736938477,1800000.0,2024,id_direct,0.0,PL.MŚ/000000081; PL.MŚ/000000126,PL.MŚ/000000081.PART,Łaziska Górne,2,2.0,51.793099999999995,16.669800000000002,167.8,18993.6,,,316.09999999999997,,,,19477.499999999996,19477.499999999996
FR.CAED/12874.FACILITY,FR.CAED/12874,HEIDELBERG MATERIALS FRANCE CIMENTS,France,3(c)(i),47.08149,3.00319,130000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
BE.WA/114010000.FACILITY,BE.WA/114010000,ELECTRABEL - CENTRALE BAUDOUR/St GHISLAIN,Belgium,1(c),50.25002,5.912952,147000.0,2024,spatial_nearest,0.0,BE.WA/114010101; BE.WA/115010101,BE.WA/114010101.PART,Baudour,2,2.0,50.25002,5.912952,,,,,,,,,,
ES.CAED/003527000.FACILITY,ES.CAED/003527000,"ENERGYWORKS ARANDA, S.L.",Spain,1(c),41.664861,-3.710147,111000.0,2022,id_direct,0.0,ES.CAED/003527000,ES.CAED/003527000.PART,ARANDA DE DUERO,1,1.0,41.664861,-3.710147,1328.773146,,,,,,,,1328.773146,1328.773146
CH.CAED/000000382.Facility,CH.CAED/000000382.Facility,Transitgas AG / Station Ruswil,Switzerland,1(b),47.0625,8.0923,24900.0,2022,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162008-100-0248923,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162008-100-0248923,RWE Power AG,Germany,1(c),51.03765,6.61229,13379000.0,2024,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0010; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0020; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0030; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0040; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0050; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0060; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0070,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-162008-100-0248923-0001-0010,Grevenbroich,7,7.0,51.03764999999999,6.612290000000001,,,142253.714,,429.832,,,,142683.546,142683.546
https://registry.gdi-de.org/id/de.ni.mu/10257673950,https://registry.gdi-de.org/id/de.ni.mu/10257673950,RWE Generation SE Gaskraftwerk Emsland,Germany,1(c),52.48073,7.30606,1180000.0,2024,spatial_nearest,0.134,https://registry.gdi-de.org/id/de.ni.mu/10257673950-0293g,https://registry.gdi-de.org/id/de.ni.mu/10257673950-0293g,Lingen,1,1.0,52.48116,7.30421,21039.0,,,,,,,,21039.0,21039.0
IT.CAED/570161001.FACILITY,IT.CAED/570161001,CENTRALE DI COGENERAZIONE (ex-Solvay Chimica Italia S.p.A.; ex-Rosen) ,Italy,1(c),43.3822,10.4494,848199.229,2024,id_direct,0.0,IT.CAED/570161001; IT.CAED/570161004; IT.CAED/570161005,IT.CAED/570161001.PART,ROSIGNANO MARITTIMO,3,3.0,43.3819,10.4494,28741.670546,,,,,,,,28741.670546,28741.670546
IT.EEA/2007001412.FACILITY,IT.EEA/2007001412,COLACEM S.P.A. - CEMENTERIA DI MODICA,Italy,3(c),36.727777,14.827777,148000.0,2015,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/001482000.FACILITY,ES.CAED/001482000,REFINERÍA LA RÁBIDA,Spain,1(a),37.184329,-6.894507,1460000.0,2024,id_direct,0.0,ES.CAED/001481000; ES.CAED/001481001; ES.CAED/001482000; ES.CAED/001482001; ES.CAED/001482002; ES.CAED/001482003; ES.CAED/001482004; ES.CAED/001482005,ES.CAED/001481000.PART,Palos de la Frontera,8,8.0,37.18395275,-6.89471,14554.69626274813,,,,4.0,,11676.7,,14558.69626274813,26235.39626274813
SE.CAED/10022115.Facility,SE.CAED/10022115.Facility,Bomhus Energi,Sweden,1(c),60.6839,17.2693,210704.302,2024,spatial_nearest,0.016,SE.CAED/10000150.Part,SE.CAED/10000150.Part,GÄVLE,1,1.0,60.684,17.26951,,,,,,,,2206.8,,2206.8
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100317,https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100317,EUROGLAS AG ,Germany,3(e),52.05757,11.58078,123000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100203967.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100203967.ProductionFacility,"Tuusulanjärven Lämpö Oy, Järvenpään voimalaitos",Finland,1(c),60.45549,25.128,31500.0,2024,spatial_nearest,0.043,FI.EEA/FI0195,FI.EEA/FI0195.PART,FORTUM,1,1.0,60.4551,25.128,3.84,,,40.46,,174.02,,1373.85,218.32,1592.1699999999998
FR.CAED/3362.FACILITY,FR.CAED/3362,CANELIA ROUVROY POUDRE,France,8(c),49.78671,4.48066,114000.0,2011,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-124000-100-0030723,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-124000-100-0030723,WSW Energie & Wasser AG,Germany,1(c),51.248172531220995,7.1201258974993475,182000.0,2018,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-124000-100-0030723-0003-0001; https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-124000-100-0030723-0003-0002,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/avn-2017-124000-100-0030723-0003-0001,Wuppertal,2,2.0,51.248172531220995,7.1201258974993475,,,,,,,,,,
PT.CAED/PT.APA05767022.CI,PT.CAED/PT.APA05767022.CI,CIRES (CI),Portugal,4(a)(viii),40.78086,-8.57331,103000.0,2012,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000004753.FACILITY,NL.RIVM/000004753,Rockwool B.V.,Netherlands,3(f),51.17062,6.04371,142000.0,2017,spatial_nearest,0.329,NL.RIVM/115180001,NL.RIVM/115180001.PART,Roermond,1,1.0,51.17135,6.03914,16.390491,,,,,,,,16.390491,16.390491
NL.RIVM/000203496.FACILITY,NL.RIVM/000203496,Reststoffen Energie Centrale (REC),Netherlands,5(b),53.19045,5.4291,195000.0,2011,spatial_nearest,0.437,NL.RIVM/095007001,NL.RIVM/095007001.PART,Harlingen,1,1.0,53.1869,5.4263,65.417037,,,,,,,,65.417037,65.417037
UK.SEPA/200000008.Facility,UK.SEPA/200000008.Facility,"Dunbar Works, East Lothian",United Kingdom,3(c)(i),55.97901,-2.4715,559000.0,2019,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/003469000.FACILITY,ES.CAED/003469000,PLANTA DE COGENERACIÓN DE GRELVA,Spain,1(c),37.179212,-3.638377,123000.0,2019,id_direct,0.0,ES.CAED/003469000,ES.CAED/003469000.PART,Granada,1,1.0,37.179212,-3.638377,,,,,,,,,,
SE.CAED/10019894.Facility,SE.CAED/10019894.Facility,Energi- och miljöcenter Sobacken,Sweden,5(d),57.65159,12.91372,190663.979,2024,spatial_nearest,0.015,SE.CAED/10039579.Part,SE.CAED/10039579.Part,BORÅS,1,1.0,57.65169,12.9139,,,,,,,,1954.8,,1954.8
FR.CAED/573.FACILITY,FR.CAED/573,KOGEBAN,France,1(c),49.76517,2.90038,232000.0,2024,id_direct,0.0,FR.CAED/573,FR.CAED/573.A.INSTALLATIONPART,NESLE,1,1.0,49.76085,2.90492,,,,,,,,2400.385498,,2400.385498
DE.EEA/06-08-4864565.FACILITY,DE.EEA/06-08-4864565,Arctic Paper Mochenwangen GmbH,Germany,6(b),47.8821720837836,9.64400412778314,109000.0,2012,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162024-100-0082185,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162024-100-0082185,Speira GmbH,Germany,2(e)(ii),51.15188,6.7806,152000.0,2023,no_match,,,,,0,,,,,,,,,,,,,
DE.EEA/06-02-B2A100H003.FACILITY,DE.EEA/06-02-B2A100H003,Nynas GmbH & Co. KG Raffinerie Harburg,Germany,1(a),53.4865900821362,9.97024203411488,160000.0,2017,spatial_nearest,0.0,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4503; https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4514,https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4503,Hamburg,2,2.0,53.48659,9.97024,,,,,,,,,,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180527.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180527.ProductionFacility,"Porin Prosessivoima Oy, Energiantuotanto",Finland,1(c),61.57752,21.55255,231000.0,2024,spatial_nearest,0.012,FI.EEA/FI0084; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/0000012380.ProductionInstallationPart,FI.EEA/FI0084.PART,PORI,2,2.0,61.57752,21.552785,80.2,13.4,,284.0,9.899999999999999,754.6,,1645.4,1142.1,2787.5
FR.CAED/8160.FACILITY,FR.CAED/8160,TOTALENERGIES MARKETING SERVICES,France,1(a),48.58466,3.0079,475000.0,2020,id_direct,0.0,FR.CAED/8160,FR.CAED/8160.A.INSTALLATIONPART,GRANDPUITS BAILLY CARROIS,1,1.0,48.58466,3.0079,,,,,0.772338,,,,0.772338,0.772338
UK.SEPA/200001408.Facility,UK.SEPA/200001408.Facility,"Sullom Voe Terminal CHP, Shetland",United Kingdom,1(c),60.45741,-1.27183,181000.0,2019,spatial_nearest,0.0,UK.SEPA/400001408-LCP165.Part; UK.SEPA/400001408-LCP166.Part; UK.SEPA/400001408-LCP167.Part; UK.SEPA/400001408-LCP168.Part; UK.SEPA/400001408-LCP255.Part; UK.SEPA/400001408-LCP256.Part; UK.SEPA/400001408-LCP377.Part,UK.SEPA/400001408-LCP165.Part,Mossbank,7,7.0,60.457409999999996,-1.2718299999999998,,,,,35.778999999999996,,2994.5,,35.778999999999996,3030.279
UK.CAED/EW_EA-6933.FACILITY,UK.CAED/EW_EA-6933,Tunstead Cement and Lime Works,United Kingdom,3(c),53.276846,-1.8571937,860000.0,2018,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974020-900-0009912,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-974020-900-0009912,Dyckerhoff GmbH Werksgruppe Nord-Werk Geseke-,Germany,3(c)(i),51.62256,8.50439,231000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000204944.FACILITY,NL.RIVM/000204944,Eneco Bio Golden Raand C.V.,Netherlands,5(c),53.31022,6.98393,425000.0,2024,spatial_nearest,0.295,NL.RIVM/204944001,NL.RIVM/204944001.PART,Farmsum,1,1.0,53.31277,6.98271,,,,,6.079104,,,4166.717734,6.079104,4172.796838
SE.CAED/10021742.Facility,SE.CAED/10021742.Facility,SSAB EMEA AB,Sweden,2(c)(i),60.4906,15.4512,221229.358,2024,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00935,https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00935,"Heidelberg Materials AG, Zementwerk Lengfurt",Germany,3(c)(i),49.80845200690917,9.617891164731216,627000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
RO.CAED/102DJ0001.FACILITY,RO.CAED/102DJ0001,SOCIETATEA ELECTROCENTRALE CRAIOVA SA,Romania,1(c),44.344025,23.815663,925000.0,2024,spatial_nearest,0.145,RO.CAED/102DJ0111; RO.CAED/102DJ0211,RO.CAED/102DJ0111.PART,Craiova,2,2.0,44.344108500000004,23.815420000000003,1096.075,,11273.283,,,,,,12369.358,12369.358
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100088039.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100088039.ProductionFacility,"Oulun Energia Oy, Laanilan ekovoimalaitos",Finland,5(b),65.0345,25.51853,174000.0,2024,spatial_nearest,0.08,FI.EEA/FI0051; http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026527.ProductionInstallationPart,FI.EEA/FI0051.PART,OULU,2,2.0,65.03521,25.518909999999998,,42.8,,1.4,49.3,991.0999999999999,,355.6,1084.6,1440.1999999999998
ES.CAED/002377000.FACILITY,ES.CAED/002377000,"COGENERACIÓN MOTRIL, S.A.",Spain,1(c),36.733447,-3.541294,105000.0,2024,id_direct,0.0,ES.CAED/002377000,ES.CAED/002377000.PART,Motril,1,1.0,36.733447,-3.541294,1894.288,,,,,,,,1894.288,1894.288
FR.CAED/3437.FACILITY,FR.CAED/3437,CRISTAL UNION,France,8(b)(ii),49.35335,4.15622,217000.0,2024,id_direct,0.0,FR.CAED/3437,FR.CAED/3437.A.INSTALLATIONPART,BAZANCOURT,1,1.0,49.34907,4.1634,2692.703369,,,,,,,,2692.703369,2692.703369
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-8683034-00000000,https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-8683034-00000000,RBB RMHKW Böblingen ,Germany,5(a),48.69329,9.06186,128000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.B643/CZ49244053.FACILITY,CZ.MZP.B643/CZ49244053,závod Mokrá,Czechia,3(c)(ii),49.21546634,16.77406374,96158.0,2020,no_match,,,,,0,,,,,,,,,,,,,
SE.CAED/10019709.Facility,SE.CAED/10019709.Facility,Lillesjö Avfallskraftvärmeverk,Sweden,5(b),58.37412,11.9835,132550.0,2024,no_match,,,,,0,,,,,,,,,,,,,
UK.CAED/EW_EA-5680.FACILITY,UK.CAED/EW_EA-5680,Glanford Brigg Generating Station EPR/ZP3133LM,United Kingdom,1(c),53.540867,-0.50709491,161000.0,2010,spatial_nearest,0.0,UK.CAED/EW_EA-5680-1; UK.CAED/EW_EA-5680-2; UK.CAED/EW_EA-5680-3; UK.CAED/EW_EA-5680-4,UK.CAED/EW_EA-5680-1.PART,Brigg,4,4.0,53.540867,-0.50709491,95.7,,,,,,,,95.7,95.7
HU.OKIR/102144241.FACILITY,HU.OKIR/102144241,Hamburger Hungária KFT.,Hungary,1(c),46.92113,18.940022,476437.0,2024,spatial_nearest,0.0,HU.OKIR/102144241T2,HU.OKIR/102144241T2.PART,Dunaújváros,1,1.0,46.92113,18.940022,,2942.98,,1343.83,,,,1315.2,4286.8099999999995,5602.009999999999
GB.EEA/EW_EA-10373.FACILITY,GB.EEA/EW_EA-10373,"Uk Coal Mining Ltd, Lodge House",United Kingdom,3(a),50.1912,-7.01481,303000.0,2015,no_match,,,,,0,,,,,,,,,,,,,
CZ.MZP.A100/CZ83095419.FACILITY,CZ.MZP.A100/CZ83095419,Teplárna Malešice PT a.s.,Czechia,1(c),50.08482011,14.52542389,118000.0,2011,spatial_nearest,0.0,CZ.CHMI.0071/CZ0071; CZ.CHMI.0072/CZ0072; CZ.CHMI.0073/CZ0073,CZ.CHMI.0071/CZ0071.PART,Praha 10,3,3.0,50.08482011111111,14.52542388888889,73.204712,,,,,,,,73.204712,73.204712
PL.MŚ/000000916.FACILITY,PL.MŚ/000000916,"ZAKŁAD PRODUKCYJNY ""SODA MĄTWY"" W INOWROCŁAWIU",Poland,4(b),52.7494430541992,18.2366676330566,889000.0,2024,spatial_nearest,0.298,PL.MŚ/000000291,PL.MŚ/000000291.PART,Inowrocław,1,1.0,52.7494,18.2411,,7447.2,,,25.7,,,,7472.9,7472.9
ES.CAED/003768000.FACILITY,ES.CAED/003768000,SECADO SUR DE LODOS,Spain,1(c),40.30777,-3.72768,110000.0,2012,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/000724000.FACILITY,ES.CAED/000724000,MANCOMUNIDAD DE SERVICIOS COMSERMANCHA,Spain,5(d),39.4353,-3.2187,664000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000024256.ProductionFacility,http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000024256.ProductionFacility,"Kokkolan Energia Oy, Voimalaitos Voima (Ykspihlajan voimalaitos)",Finland,1(c),63.85568,23.05069,25400.0,2021,spatial_nearest,0.0,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026281.ProductionInstallationPart,http://paikkatiedot.fi/so/1002031/pf/ProductionInstallationPart/1900026281.ProductionInstallationPart,Kokkola,1,1.0,63.85568,23.05069,,,,,1.74,66.7,,452.0,68.44,520.44
PT.CAED/PT.APA05766582.CI,PT.CAED/PT.APA05766582.CI,"Carnes Landeiro, S.A (CI)",Portugal,8(a),41.471909,-8.565363,957000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
NL.RIVM/000024003.FACILITY,NL.RIVM/000024003,Vattenfall Power Generation B.V. (Velsen),Netherlands,1(c),52.47276,4.63213,4160000.0,2024,spatial_nearest,0.004,NL.RIVM/024003002,NL.RIVM/024003002.PART,Velsen-Noord,1,1.0,52.47276,4.63219,1713.081507,,,,,,15781.051,,1713.081507,17494.132507
FR.CAED/1252.FACILITY,FR.CAED/1252,DALKIA,France,1(c),44.63367,-0.96444,365000.0,2024,id_direct,0.0,FR.CAED/1252,FR.CAED/1252.A.INSTALLATIONPART,BIGANOS,1,1.0,44.6336,-0.96423,106.26532,,,,,,,3715.818848,106.26532,3822.084168
https://registry.gdi-de.org/id/de.ni.mu/01241117210,https://registry.gdi-de.org/id/de.ni.mu/01241117210,Volkswagen AG Werk Wolfsburg,Germany,1(c),52.42954,10.76834,982000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
HR.CAED/000000008.FACILITY,HR.CAED/000000008,TE-TO OSIJEK,Croatia,1(c),45.54316,18.74227,107000.0,2021,spatial_nearest,0.114,HR.CAED/000000022,HR.CAED/000000022.PART,Osijek,1,1.0,45.5424,18.74326,37.7,,,,,,,,37.7,37.7
ES.CAED/002584000.FACILITY,ES.CAED/002584000,CEMEX ESPAÑA OPERACIONES S.L.U. (FÁBRICA DE LLOSETA),Spain,3(c)(i),39.702944,2.867968,226000.0,2017,no_match,,,,,0,,,,,,,,,,,,,
AT.CAED/9008390968734.FACILITY,AT.CAED/9008390968734,AustroCel Hallein GmbH,Austria,6(a),47.67575,13.108722,426000.0,2024,spatial_nearest,0.0,AT.CAED/9008390355985; AT.CAED/9008390355992; AT.CAED/9008392438426,AT.CAED/9008390355985.PART,Hallein,3,3.0,47.67575,13.108722,94.803082,,,2624.67737,,,113.946126,,2719.480452,2833.4265779999996
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-970040-900-0113962,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-970040-900-0113962,Deutsche Edelstahlwerke Siegen/Hagen GmbH & Co. KG Werk Siegen,Germany,2(b),50.91737,8.01425,125000.0,2011,no_match,,,,,0,,,,,,,,,,,,,
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0209686,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0209686,thyssenkrupp Steel Europe AG Werk Schwelgern,Germany,2(a),51.50698,6.73512,4033000.0,2024,no_match,,,,,0,,,,,,,,,,,,,
ES.CAED/006626000.FACILITY,ES.CAED/006626000,SAMPOL - CENTRAL DE COGENERACION AEROPUERTO DE BARAJAS,Spain,1(c),40.480415,-3.603304,110000.0,2021,id_direct,0.0,ES.CAED/006626000,ES.CAED/006626000.PART,MADRID,1,1.0,40.480415,-3.603304,,,,,,,,,,
FR.EEA/054.01195.FACILITY,FR.EEA/054.01195,E.ON - Centrale de LUCY,France,1(c),46.67,4.35,311000.0,2013,no_match,,,,,0,,,,,,,,,,,,,
