eprtr_facility_id,facility_name,country,iso3,analysis_year_grid,eprtr_activity_grid,temp_band,heat_MWh,match_method,least_cost_pathway_grid,least_cost_pathway_off,lcoh_gas_grid,lcoh_hb_grid,lcoh_hb_off,hb_savings_vs_grid_gas_EUR_MWhth,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_ratio_grid_to_offhb,gas_EUR_MWh,bnef_data_source,lat,lon
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000169.FACILITY,TotalEnergies Refinery Antwerp,Belgium,BEL,2024,1(a),mid,637200.74,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.27011,4.32261
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000132.FACILITY,BAYER AGRICULTURE,Belgium,BEL,2024,4(a)(viii),mid,21417.33,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.31566,4.28916
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000717.FACILITY,TEREOS STARCH & SWEETENERS BELGIUM,Belgium,BEL,2024,8(b)(ii),low,489026.67,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,50.93764,4.0448
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000016.FACILITY,INEOS,Belgium,BEL,2024,4(a)(ii),mid,60720.28,spatial_nearest,natural_gas,heat_battery,75.066,201.875,44.744,30.322000000000003,179.75,38.332,4.689293540644892,54.38,proxied,51.23458,4.3192
EL.CAED/100074.FACILITY,HEIDELBERG MATERIALS HELLAS S.A.,Greece,GRC,2024,3(c)(i),high,106405.56,spatial_nearest,natural_gas,heat_battery,70.504,199.653,44.744,25.760000000000005,177.75,38.332,4.6371178127934884,50.274,proxied,38.03679,23.59286
EL.CAED/100062.FACILITY,HELLENIC PETROLEUM R.S.S.O.P.P. S.A. - THESSALONIKI INDUSTRIAL COMPLEX,Greece,GRC,2024,1(a),mid,997844.75,id_direct,natural_gas,heat_battery,70.504,199.653,44.744,25.760000000000005,177.75,38.332,4.6371178127934884,50.274,proxied,40.67952,22.87819
EL.CAED/100048.FACILITY,METLEN ENERGY & METALS S.A. - ALOUMINIUM OF GREECE,Greece,GRC,2024,2(e),high,3413772.22,id_direct,natural_gas,heat_battery,70.504,199.653,44.744,25.760000000000005,177.75,38.332,4.6371178127934884,50.274,proxied,38.36083,22.69167
EL.CAED/100053.FACILITY,HELLENIC PETROLEUM R.S.S.O.P.P. S.A. - INDUSTRIAL DIVISION OF ASPROPYRGOS,Greece,GRC,2024,1(a),mid,808525.0,id_direct,natural_gas,heat_battery,70.504,199.653,44.744,25.760000000000005,177.75,38.332,4.6371178127934884,50.274,proxied,38.03236,23.60276
EL.CAED/100058.FACILITY,HELLENIC PETROLEUM R.S.S.O.P.P. S.A. –SOUTH REFINERIES COMPLEX – ELEFSIS INDUSTRIAL FACILITIES,Greece,GRC,2024,1(a),mid,3008.33,id_direct,natural_gas,heat_battery,70.504,199.653,44.744,25.760000000000005,177.75,38.332,4.6371178127934884,50.274,proxied,38.04222,23.51083
EL.CAED/100066.FACILITY,MOTOR OIL HELLLAS-CORINTH REFINERIES S.A.,Greece,GRC,2024,1(a),mid,863250.0,id_direct,natural_gas,heat_battery,70.504,199.653,44.744,25.760000000000005,177.75,38.332,4.6371178127934884,50.274,proxied,37.91778,23.07361
SE.CAED/10024566.Facility,SMA Mineral AB,Sweden,SWE,2013,3(c),high,55619.44,spatial_nearest,natural_gas,heat_battery,70.008,88.319,44.744,25.263999999999996,77.55,38.332,2.0231138474381716,61.039,proxied,65.56331,22.21479
NL.RIVM/000019070.FACILITY,Indorama Ventures Europe BV,Netherlands,NLD,2021,4(a)(viii),mid,59394.54,spatial_nearest,natural_gas,heat_battery,66.713,139.986,44.744,21.968999999999994,124.05,38.332,3.2361995199833036,48.276,proxied,51.96093,4.09801
BG.CAED/003000008.FACILITY,"Solvey sody Company for Production of 
    Inorganic  chemicals",Bulgaria,BGR,2024,4(b)(iv),mid,3468611.11,spatial_nearest,natural_gas,heat_battery,66.989,138.708,46.197,20.792,122.9,39.64,3.100403632694248,47.111,proxied,43.199561,27.635453
BG.CAED/002000008.FACILITY,Lukoil Neftohim Burgas AD,Bulgaria,BGR,2024,1(a),mid,88055.56,spatial_nearest,natural_gas,heat_battery,66.989,138.708,46.197,20.792,122.9,39.64,3.100403632694248,47.111,proxied,42.54544,27.336508
FR.CAED/3911.FACILITY,VPK PAPER NORMANDIE,France,FRA,2021,6(b),high,26492.52,id_direct,natural_gas,heat_battery,65.295,117.43,45.593,19.701999999999998,103.75,39.096,2.6537241661551056,47.0,bnef,49.31652,1.17345
FR.CAED/5635.FACILITY,SUEZ RR IWS CHEMICALS FRANCE,France,FRA,2021,5(a),high,242055.49,spatial_nearest,natural_gas,heat_battery,65.295,117.43,45.593,19.701999999999998,103.75,39.096,2.6537241661551056,47.0,bnef,45.13621,5.70701
FR.CAED/7374.FACILITY,ALTEO GARDANNE,France,FRA,2021,2(e)(i),high,79943.78,id_direct,natural_gas,heat_battery,65.295,117.43,45.593,19.701999999999998,103.75,39.096,2.6537241661551056,47.0,bnef,43.44405,5.46655
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002234.ProductionFacility,"Metsä Fibre Oy, Äänekosken sellutehdas",Finland,FIN,2017,6(a),high,157861.11,spatial_nearest,natural_gas,heat_battery,63.759,76.764,44.744,19.015,67.15,38.332,1.7518000626108736,55.213,proxied,62.59055,25.75298
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002167,DS Smith Paper Deutschland GmbH ,Germany,DEU,2008,6(b),high,56200.0,spatial_nearest,natural_gas,heat_battery,64.256,120.541,47.885,16.371000000000002,106.55,41.159,2.588741223061785,52.327,bnef,51.31799,9.84838
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00313,"Rhein Papier GmbH, Werk Plattling",Germany,DEU,2008,6(b),high,245544.44,spatial_nearest,natural_gas,heat_battery,64.256,120.541,47.885,16.371000000000002,106.55,41.159,2.588741223061785,52.327,bnef,48.7974904885365,12.865928455535094
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0209675,thyssenkrupp Steel Europe AG Werk Hüttenheim,Germany,DEU,2008,2(c)(i),high,449933.06,spatial_nearest,natural_gas,heat_battery,64.256,120.541,47.885,16.371000000000002,106.55,41.159,2.588741223061785,52.327,bnef,51.36415,6.71303
IT.EEA/2007000603.FACILITY,STABILIMENTO DI PORTOVESME,Italy,ITA,2012,2(e),high,1813439.52,spatial_nearest,natural_gas,heat_battery,53.121,192.486,38.962,14.158999999999999,171.3,33.128,5.170852451098769,45.335,bnef,39.196111,8.397222
IT.EEA/2007001844.FACILITY,Ahlstrom Italy S.p.A.,Italy,ITA,2012,6(b),high,841225.49,spatial_nearest,natural_gas,heat_battery,53.121,192.486,38.962,14.158999999999999,171.3,33.128,5.170852451098769,45.335,bnef,45.253333,7.539722
https://registry.gdi-de.org/id/de.ni.mu/10101772630,SRS EcoTherm GmbH ,Germany,DEU,2013,5(b),high,162736.11,spatial_nearest,natural_gas,heat_battery,61.191,161.541,47.885,13.306000000000004,143.45,41.159,3.4852644622075366,53.104,bnef,52.31847,7.35054
https://registry.gdi-de.org/id/de.ni.mu/10285630660,Kämmerer Paper GmbH ,Germany,DEU,2013,6(b),high,40472.22,spatial_nearest,natural_gas,heat_battery,61.191,161.541,47.885,13.306000000000004,143.45,41.159,3.4852644622075366,53.104,bnef,52.29477,8.02422
IT.CAED/380662002.FACILITY,CARTIERE DEL GARDA S.P.A.,Italy,ITA,2008,6(b),high,832159.13,id_direct,natural_gas,heat_battery,51.925,162.43,38.962,12.962999999999994,144.25,33.128,4.35432262738469,41.229,bnef,45.885,10.8536
ES.CAED/001610000.FACILITY,FÁBRICA DE GUADARRANQUE (IVQ),Spain,ESP,2012,4(a)(ii),mid,168544.44,id_direct,natural_gas,heat_battery,49.73,136.041,36.946,12.783999999999999,120.5,31.314,3.848119052181133,42.283,bnef,36.20435,-5.409685
HU.OKIR/101875179.FACILITY,Hamburger Hungária KFT.,Hungary,HUN,2013,6(b),high,1190780.56,spatial_nearest,natural_gas,heat_battery,57.184,110.097,44.744,12.439999999999998,97.15,38.332,2.5344359803819265,49.497,proxied,46.922802,18.939296
IT.CAED/670512001.FACILITY,Stabilimento di Avezzano,Italy,ITA,2013,6(b),high,600000.0,id_direct,natural_gas,heat_battery,51.018,190.93,38.962,12.055999999999997,169.9,33.128,5.128592127505434,43.948,bnef,41.9941,13.4408
IT.CAED/741232009.FACILITY,Stabilimento di Taranto,Italy,ITA,2013,3(c),high,908091.67,spatial_nearest,natural_gas,heat_battery,51.018,190.93,38.962,12.055999999999997,169.9,33.128,5.128592127505434,43.948,bnef,40.4861,17.2031
ES.CAED/004894000.FACILITY,BASF SONATRACH PROPANCHEM,Spain,ESP,2014,4(a)(i),mid,231347.22,spatial_nearest,natural_gas,heat_battery,48.642,136.208,36.946,11.696000000000005,120.65,31.314,3.852909241872645,41.507,bnef,41.11091,1.178207
ES.CAED/006543000.FACILITY,BUNGE IBERICA,Spain,ESP,2021,8(b)(ii),low,1001675.0,spatial_nearest,natural_gas,heat_battery,48.524,142.875,36.946,11.578000000000003,126.65,31.314,4.044516829533117,31.907,bnef,43.356358,-3.086221
AT.CAED/9008390317211.FACILITY,Mondi Neusiedler GmbH & Co KG,Austria,AUT,2012,6(b),high,234356.4,spatial_nearest,natural_gas,heat_battery,56.265,125.375,44.744,11.521,110.9,38.332,2.8931441093603256,48.165,proxied,48.07,14.82
PL.MŚ/000000331.FACILITY,KRONOSPAN POLSKA Sp. z o.o.,Poland,POL,2021,6(b),high,1880805.56,id_direct,natural_gas,heat_battery,55.8,124.153,44.744,11.055999999999997,109.8,38.332,2.8644474590420534,38.455,proxied,53.6934280395508,16.7136402130127
AT.CAED/9008390952283.FACILITY,EMACS Steyrermühl GmbH,Austria,AUT,2013,6(b),high,767682.44,spatial_nearest,natural_gas,heat_battery,55.519,125.597,44.744,10.774999999999999,111.1,38.332,2.898361682145466,47.999,proxied,47.983333,13.816667
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001926.ProductionFacility,"Metsä Board Oyj, Simpeleen kartonkitehdas",Finland,FIN,2016,6(b),high,28722.22,spatial_nearest,natural_gas,heat_battery,55.065,78.764,44.744,10.320999999999998,68.95,38.332,1.7987582176771366,47.388,proxied,61.43514,29.34397
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-162024-100-0042820,MM Neuss GmbH,Germany,DEU,2021,6(b),high,379433.06,spatial_nearest,natural_gas,heat_battery,56.108,206.208,47.885,8.222999999999999,183.65,41.159,4.461964576398843,38.732,bnef,51.21866,6.69212
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00108,"OMV Deutschland Operations GmbH & Co. KG, Werk Burghausen",Germany,DEU,2021,1(a),mid,264241.67,spatial_nearest,natural_gas,heat_battery,56.108,206.208,47.885,8.222999999999999,183.65,41.159,4.461964576398843,38.732,bnef,48.19300392423097,12.836526876207548
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0420058,Evonik Operations GmbH - Werk Wesseling,Germany,DEU,2021,4(a)(iii),mid,137966.67,spatial_nearest,natural_gas,heat_battery,56.108,206.208,47.885,8.222999999999999,183.65,41.159,4.461964576398843,38.732,bnef,50.83174,6.97511
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100787,SKW Stickstoffwerke Piesteritz GmbH ,Germany,DEU,2021,4(c),mid,4085727.5,spatial_nearest,natural_gas,heat_battery,56.108,206.208,47.885,8.222999999999999,183.65,41.159,4.461964576398843,38.732,bnef,51.88852,12.58348
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-111000-100-9350370,BASF Personal Care and Nutrition GmbH,Germany,DEU,2021,4(a)(xi),mid,33583.33,spatial_nearest,natural_gas,heat_battery,56.108,206.208,47.885,8.222999999999999,183.65,41.159,4.461964576398843,38.732,bnef,51.17555,6.83939
IT.EEA/2008000001.FACILITY,Linde Gas Italia Srl - Sito di Milazzo,Italy,ITA,2014,4(b),mid,1949924.53,spatial_nearest,natural_gas,heat_battery,47.101,194.097,38.962,8.138999999999996,172.75,33.128,5.214622071963294,40.119,bnef,38.2,15.266667
ES.CAED/000164000.FACILITY,INDUSTRIAS QUIMICAS DEL OXIDO DE ETILENO (LA CANONJA),Spain,ESP,2019,4(a)(ii),mid,337777.78,id_direct,natural_gas,heat_battery,44.706,127.264,36.946,7.760000000000005,112.6,31.314,3.595835728428179,34.126,bnef,41.111576,1.200805
NL.RIVM/000095007.FACILITY,Frisia Zout BV,Netherlands,NLD,2008,4(b)(iv),mid,18171.4,spatial_nearest,natural_gas,heat_battery,52.171,118.208,44.744,7.427,104.45,38.332,2.724877387039549,41.451,proxied,53.18691,5.4263
NL.EEA/10017.FACILITY,Evonik Carbon Black Nederland BV,Netherlands,NLD,2008,4(b),mid,132871.21,spatial_nearest,natural_gas,heat_battery,52.171,118.208,44.744,7.427,104.45,38.332,2.724877387039549,41.451,proxied,51.87981,4.28194
FR.CAED/10877.FACILITY,CARGILL HAUBOURDIN SAS,France,FRA,2019,8(b)(ii),low,149213.62,id_direct,natural_gas,heat_battery,52.845,111.819,45.593,7.251999999999995,98.7,39.096,2.524554941682014,41.451,bnef,50.60672,2.9847
FR.CAED/5360.FACILITY,METROPOLE DE LYON,France,FRA,2019,5(b),high,231445.09,spatial_nearest,natural_gas,heat_battery,52.845,111.819,45.593,7.251999999999995,98.7,39.096,2.524554941682014,41.451,bnef,45.69013,4.84604
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170032-100-0004303,INOVYN Deutschland GmbH,Germany,DEU,2014,4(a)(vi),mid,125276.11,spatial_nearest,natural_gas,heat_battery,54.931,174.708,47.885,7.045999999999999,155.3,41.159,3.773172331689303,47.166,bnef,51.56157,6.57853
ES.CAED/000162000.FACILITY,ERCROS (FÀBRICA DE VILA-SECA II),Spain,ESP,2015,4(a)(viii),mid,410777.78,spatial_nearest,natural_gas,heat_battery,43.985,130.264,36.946,7.0390000000000015,115.3,31.314,3.6820591428753913,37.012,bnef,41.104976,1.161068
ES.CAED/001752000.FACILITY,COMPLEJO INDUSTRIAL SABIC ”FINCA CASA GRANDE”,Spain,ESP,2015,4(a)(viii),mid,1529527.78,spatial_nearest,natural_gas,heat_battery,43.985,130.264,36.946,7.0390000000000015,115.3,31.314,3.6820591428753913,37.012,bnef,37.706219,-1.099456
ES.CAED/001615000.FACILITY,"COMPAÑÍA ESPAÑOLA DE PETRÓLEOS, S.A.U.",Spain,ESP,2011,4(a)(i),mid,3665777.22,spatial_nearest,natural_gas,heat_battery,43.863,129.541,36.946,6.917000000000002,114.65,31.314,3.6613016542121737,35.791,bnef,36.185634,-5.39647
ES.CAED/001564000.FACILITY,REPSOL QUÍMICA S.A.,Spain,ESP,2008,4(a)(viii),mid,99694.44,spatial_nearest,natural_gas,heat_battery,43.108,114.875,36.946,6.161999999999999,101.45,31.314,3.2397649613591364,33.294,bnef,38.6804,-4.051
FR.EEA/064.01012.FACILITY,RAFFINERIE DE BERRE,France,FRA,2012,1(a),mid,352969.19,spatial_nearest,natural_gas,heat_battery,51.579,99.041,45.593,5.985999999999997,87.2,39.096,2.2304072027828936,43.948,bnef,43.5,5.16
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00107,"Linde Gas Produktionsgesellschaft mbH & Co. KG, Werk Burghausen",Germany,DEU,2011,4(a)(i),mid,2395288.89,spatial_nearest,natural_gas,heat_battery,53.851,140.541,47.885,5.966000000000001,124.55,41.159,3.026069632401176,44.78,bnef,48.18871603695967,12.844187018894948
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100674,"Pfeifer & Langen GmbH & Co. KG, Werk Könnern ",Germany,DEU,2011,8(b)(ii),low,468590.39,spatial_nearest,natural_gas,heat_battery,53.851,140.541,47.885,5.966000000000001,124.55,41.159,3.026069632401176,44.78,bnef,51.69735,11.7597
DE.EEA/06-85300230632.FACILITY,ETN Wintershall E.ON Energy from Waste Heringen GmbH,Germany,DEU,2011,5(b),high,1557847.22,spatial_nearest,natural_gas,heat_battery,53.851,140.541,47.885,5.966000000000001,124.55,41.159,3.026069632401176,44.78,bnef,50.8932717231179,9.99815279375005
https://registry.gdi-de.org/id/de.ni.mu/10102275040,EBE Holzheizkraftwerk GmbH ,Germany,DEU,2011,5(a),high,79647.22,spatial_nearest,natural_gas,heat_battery,53.851,140.541,47.885,5.966000000000001,124.55,41.159,3.026069632401176,44.78,bnef,52.61934,6.87345
IT.EEA/2007000867.FACILITY,Termovalorizzatore di Scarlino,Italy,ITA,2011,5(b),high,617713.89,spatial_nearest,natural_gas,heat_battery,44.911,178.986,38.962,5.948999999999998,159.15,33.128,4.804093214199469,36.734,bnef,42.920278,10.799167
FR.EEA/052.02609.FACILITY,TOTAL E&P France - Usine de Lacq,France,FRA,2013,1(b),mid,570618.58,spatial_nearest,natural_gas,heat_battery,51.265,103.43,45.593,5.671999999999997,91.15,39.096,2.3314405565786784,44.17,bnef,43.42,-0.61
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000122.FACILITY,ARLANXEO BELGIUM,Belgium,BEL,2008,4(a)(ix),mid,6988.06,spatial_nearest,natural_gas,heat_battery,50.322,114.93,44.744,5.578000000000003,101.5,38.332,2.647918188458729,39.786,proxied,51.23968,4.33641
CZ.MZP.T802/CZ72777707.FACILITY,Biocel Paskov a.s.,Czechia,CZE,2008,6(a),high,11911.83,spatial_nearest,natural_gas,heat_battery,50.075,125.93,44.744,5.331000000000003,111.4,38.332,2.9061880413231767,39.564,proxied,49.7139622,18.28977134
CZ.MZP.L513/CZ89043064.FACILITY,TERMIZO a.s.,Czechia,CZE,2008,5(b),high,87153.49,spatial_nearest,natural_gas,heat_battery,50.075,125.93,44.744,5.331000000000003,111.4,38.332,2.9061880413231767,39.564,proxied,50.75727925,15.05649694
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK77062508.NRZ.FACILITY,"Mondi SCP, a.s. - výroba papiera a celulózy",Slovakia,SVK,2019,6(b),high,120727.78,spatial_nearest,natural_gas,heat_battery,49.885,146.764,44.744,5.140999999999998,130.15,38.332,3.3953354899300847,38.788,proxied,49.079935,19.320079
FR.CAED/2851.FACILITY,ADISSEO FRANCE S.A.S.,France,FRA,2008,4(e),mid,16983.89,id_direct,natural_gas,heat_battery,50.692,72.597,45.593,5.098999999999997,63.4,39.096,1.6216492735829753,40.119,bnef,46.2952,2.74843
FR.CAED/626.FACILITY,CONDAT,France,FRA,2008,6(b),high,92094.3,id_direct,natural_gas,heat_battery,50.692,72.597,45.593,5.098999999999997,63.4,39.096,1.6216492735829753,40.119,bnef,45.12348,1.22656
FR.EEA/058.00316.FACILITY,AIR LIQUIDE HYDROGENE,France,FRA,2008,4(b)(i),mid,827180.74,spatial_nearest,natural_gas,heat_battery,50.692,72.597,45.593,5.098999999999997,63.4,39.096,1.6216492735829753,40.119,bnef,49.48,0.57
FR.CAED/6753.FACILITY,SYNER'VAL,France,FRA,2018,5(b),high,28754.73,spatial_nearest,natural_gas,heat_battery,50.533,106.097,45.593,4.939999999999998,93.55,39.096,2.392827910783712,41.229,bnef,47.98465,0.17665
FR.CAED/10589.FACILITY,ALBIOMA CARAÏBES,France,FRA,2018,,mid,741066.18,id_direct,natural_gas,heat_battery,50.533,106.097,45.593,4.939999999999998,93.55,39.096,2.392827910783712,41.229,bnef,16.3102,-61.3202
PT.CAED/PT.APA05769742.CI,Petrogal-Refinaria do Porto (CI),Portugal,PRT,2021,1(a),mid,70898.49,spatial_nearest,natural_gas,heat_battery,48.956,127.264,44.744,4.212000000000003,112.6,38.332,2.9374934780340185,32.295,proxied,41.2018948,-8.7105946
PT.CAED/PT.APA05771242.CI,Central Termoeléctrica do Pego (CI),Portugal,PRT,2021,,mid,4097416.78,spatial_nearest,natural_gas,heat_battery,48.956,127.264,44.744,4.212000000000003,112.6,38.332,2.9374934780340185,32.295,proxied,39.466027,-8.111977
NL.RIVM/000010073.FACILITY,Tronox Pigments (Holland) BV,Netherlands,NLD,2020,4(a)(x),mid,407671.52,spatial_nearest,natural_gas,heat_battery,48.893,125.208,44.744,4.149000000000001,110.75,38.332,2.8892309297714704,37.955,proxied,51.89823,4.2697
NL.RIVM/000019071.FACILITY,Shin-Etsu PVC BV (VCM Botlek),Netherlands,NLD,2020,4(a)(viii),mid,523436.47,spatial_nearest,natural_gas,heat_battery,48.893,125.208,44.744,4.149000000000001,110.75,38.332,2.8892309297714704,37.955,proxied,51.87111,4.27797
NL.RIVM/000103010.FACILITY,DAMCO Aluminium Delfzijl Coöperatie U.A.,Netherlands,NLD,2020,2(e)(i),high,1688.64,spatial_nearest,natural_gas,heat_battery,48.893,125.208,44.744,4.149000000000001,110.75,38.332,2.8892309297714704,37.955,proxied,53.31256,6.97859
DE.EEA/06-05-100-0078369.FACILITY,Oxea Deutschland GmbH Werk Ruhrchemie,Germany,DEU,2009,4(a),mid,219773.61,spatial_nearest,natural_gas,heat_battery,52.001,128.041,47.885,4.116,113.3,41.159,2.7527393765640564,43.116,bnef,51.5255027365178,6.79844793202542
CZ.MZP.B642/CZ82167741.FACILITY,"Teplárny Brno a.s., Provoz Brno - sever",Czechia,CZE,2021,,mid,3356.37,spatial_nearest,natural_gas,heat_battery,48.771,101.486,44.744,4.027000000000001,89.4,38.332,2.3322550349577376,32.129,proxied,49.22308058,16.6469608
NL.RIVM/000022602.FACILITY,Tate & Lyle Netherlands BV,Netherlands,NLD,2014,8(b)(ii),low,120959.82,spatial_nearest,natural_gas,heat_battery,48.519,103.375,44.744,3.7749999999999986,91.1,38.332,2.3766044036314304,41.396,proxied,52.4657,4.81213
DK.EEA/6630.FACILITY,ODENSE KRAFTVARMEVÆRK A/S,Denmark,DNK,2014,5(b),high,387535.83,spatial_nearest,natural_gas,heat_battery,48.457,108.319,44.744,3.713000000000001,95.55,38.332,2.4926953981008033,41.34,proxied,55.4294116608398,10.4102116826366
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-358024-300-0907015,Pfeifer & Langen GmbH & Co. KG Werk Jülich,Germany,DEU,2010,8(b)(ii),low,342780.56,spatial_nearest,natural_gas,heat_battery,51.587,130.486,47.885,3.7020000000000053,115.5,41.159,2.8061906265944265,42.339,bnef,50.91662,6.37312
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000671,BASF SE,Germany,DEU,2010,4(a)(ii),mid,651769.44,spatial_nearest,natural_gas,heat_battery,51.587,130.486,47.885,3.7020000000000053,115.5,41.159,2.8061906265944265,42.339,bnef,49.51739,8.42345
FR.CAED/8160.FACILITY,TOTALENERGIES MARKETING SERVICES,France,FRA,2020,1(a),mid,214.54,id_direct,natural_gas,heat_battery,49.201,113.875,45.593,3.607999999999997,100.55,39.096,2.571874360548394,38.233,bnef,48.58466,3.0079
FR.CAED/6343.FACILITY,TOTALENERGIES PETROCHEMICALS FRANCE,France,FRA,2015,4(a)(viii),mid,366241.92,id_direct,natural_gas,heat_battery,48.732,112.041,45.593,3.138999999999996,98.9,39.096,2.529670554532433,41.285,bnef,49.1401,6.70733
FR.CAED/5704.FACILITY,CERDIA FRANCE SAS,France,FRA,2015,4(b)(ii),mid,265438.96,spatial_nearest,natural_gas,heat_battery,48.732,112.041,45.593,3.138999999999996,98.9,39.096,2.529670554532433,41.285,bnef,45.3616,4.79959
NL.RIVM/000202990.FACILITY,Alco Energy Rotterdam,Netherlands,NLD,2018,,mid,257575.56,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.92637,4.18356
NL.RIVM/000004301.FACILITY,Smurfit Westrock Roermond Paper BV,Netherlands,NLD,2018,6(b),high,591608.53,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.20616,6.00251
NL.RIVM/000102620.FACILITY,Coöperatie AVEBE U.A.,Netherlands,NLD,2018,8(b)(ii),low,262116.73,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,52.92103,7.04573
NL.RIVM/000000060.FACILITY,Sappi Maastricht BV,Netherlands,NLD,2018,6(b),high,587667.63,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,50.85772,5.69424
NL.RIVM/000102302.FACILITY,Cosun Beet Company-Vierverlaten,Netherlands,NLD,2018,8(b)(ii),low,517513.15,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,53.21379,6.49511
NL.RIVM/000010061.FACILITY,Esso Nederland BV (Raffinaderij Rotterdam),Netherlands,NLD,2018,1(a),mid,396199.73,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.87221,4.29626
NL.RIVM/000204851.FACILITY,Air Products HyCO 4 (Botlekweg),Netherlands,NLD,2018,4(b)(i),mid,6841.88,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.87,4.28743
NL.RIVM/000012177.FACILITY,VPR Energy B.V.,Netherlands,NLD,2018,1(a),mid,274037.75,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.91026,4.21727
NL.RIVM/000052612.FACILITY,Cargill Benelux BV,Netherlands,NLD,2018,8(b)(ii),low,168193.42,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.23582,3.8026
NL.RIVM/000101103.FACILITY,BioMCN B.V.,Netherlands,NLD,2018,4(a)(ii),mid,363067.76,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,53.31375,6.96243
NL.RIVM/000010058.FACILITY,BP Raffinaderij Rotterdam B.V.,Netherlands,NLD,2018,1(a),mid,2855392.42,spatial_nearest,natural_gas,heat_battery,47.697,100.486,44.744,2.953000000000003,88.5,38.332,2.308775957424606,38.677,proxied,51.94499,4.10779
NL.EEA/56121.FACILITY,ThermPhos International BV,Netherlands,NLD,2012,4(b),mid,5661.11,spatial_nearest,natural_gas,heat_battery,47.572,109.597,44.744,2.828000000000003,96.7,38.332,2.5226964416153606,40.341,proxied,51.45211,3.68971
NL.RIVM/000064360.FACILITY,Smurfit Westrock Parenco B.V.,Netherlands,NLD,2012,6(b),high,343930.18,spatial_nearest,natural_gas,heat_battery,47.572,109.597,44.744,2.828000000000003,96.7,38.332,2.5226964416153606,40.341,proxied,51.96997,5.72846
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK57047713.NRZ.FACILITY,Bukocel a.s.,Slovakia,SVK,2010,6(a),high,301403.36,spatial_nearest,natural_gas,heat_battery,47.456,133.93,44.744,2.7120000000000033,118.6,38.332,3.094020661588229,38.621,proxied,48.863239,21.738881
