eprtr_facility_id,facility_name,country,iso3,analysis_year,temp_band,heat_MWh,least_cost_pathway_grid,least_cost_pathway_off,pathway_flip,lcoh_winner_grid,lcoh_winner_off,delta_winner_lcoh,lcoh_gas_grid,lcoh_gas_off,lcoh_hb_grid,lcoh_hb_off,lcoh_hp_grid,lcoh_hp_off,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_off_hp_EUR_MWh,gas_EUR_MWh
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-378004-300-0261171,Zanders Paper GmbH ,Germany,DEU,2018,high,275722.22,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
PL.MŚ/000000366.FACILITY,"Energetyka sp. z o.o., Elektrociepłownia E-3 Głogów",Poland,POL,2018,mid,267277.78,natural_gas,natural_gas,same,42.703,42.703,0.0,42.703,42.703,99.93,44.744,,,88.0,38.332,139.78,34.182
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001177.ProductionFacility,"Vantaan Energia Oy, Martinlaakson voimalaitos",Finland,FIN,2024,mid,263388.89,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
PL.MŚ/000000395.FACILITY,Centralna Cieplownia w Legnicy,Poland,POL,2010,mid,245388.89,natural_gas,natural_gas,same,43.202,43.202,0.0,43.202,43.202,111.375,44.744,,,98.3,38.332,139.78,34.792
ES.CAED/001646000.FACILITY,OPEL ESPAÑA,Spain,ESP,2007,high,240880.56,natural_gas,natural_gas,same,32.772,32.772,0.0,32.772,32.772,108.597,36.946,,,95.8,31.314,132.762,28.3
UK.SEPA/200000018.Facility,"Kinneil Terminal, Forties Pipeline System",United Kingdom,GBR,2019,mid,235875.0,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
DK.CAED/000107307.FACILITY,ROYAL UNIBREW A/S Albani Bryggerierne A/S,Denmark,DNK,2020,low,235538.61,natural_gas,natural_gas,same,41.063,41.063,0.0,41.063,41.063,74.264,44.744,43.622,70.365,64.9,38.332,139.78,30.908
PL.MŚ/000000392.FACILITY,Miejskie Przedsiębiorstwo Energetyki Cieplnej  Sp. z o.o.,Poland,POL,2010,mid,234250.0,natural_gas,natural_gas,same,43.202,43.202,0.0,43.202,43.202,111.375,44.744,,,98.3,38.332,139.78,34.792
FR.CAED/5359.FACILITY,AIR LIQUIDE FRANCE INDUSTRIE,France,FRA,2017,mid,231445.09,natural_gas,natural_gas,same,44.152,44.152,0.0,44.152,44.152,107.597,45.593,,,94.9,39.096,140.545,37.567
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0215443,"Shell Deutschland GmbH, Shell Energy and Chemicals Park Rheinland Süd",Germany,DEU,2018,mid,231388.89,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016028.ProductionFacility,"Kotkan Energia Oy, Hovinsaaren voimalaitos",Finland,FIN,2024,mid,231350.0,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002677.ProductionFacility,"Metsä Fibre Oy, Energiantuotanto",Finland,FIN,2024,mid,230916.67,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002096.ProductionFacility,"Tampereen Energia Oy, Naistenlahden voimalaitos",Finland,FIN,2024,mid,228405.56,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10022491.Facility,"Metsä Board Sverige AB, Husums fabr",Sweden,SWE,2024,high,228111.11,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
UK.SEPA/200000207.Facility,DSM @ Drakemyre Chemical Works,United Kingdom,GBR,2018,mid,226944.44,natural_gas,natural_gas,same,38.079,38.079,0.0,38.079,38.079,155.486,54.322,,,138.0,46.953,147.581,30.02
BG.CAED/014000008.FACILITY,Maritsa 3 power station ,Bulgaria,BGR,2014,mid,224722.22,natural_gas,natural_gas,same,45.251,45.251,0.0,45.251,45.251,85.653,46.197,,,75.15,39.64,95.784,38.455
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978040-900-0865327,RWE Generation SE Kraftwerk Werne Gersteinwerk,Germany,DEU,2019,mid,223135.0,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978040-900-0364506,RWE Generation SE KW Gersteinwerk,Germany,DEU,2020,mid,223135.0,natural_gas,natural_gas,same,42.358,42.358,0.0,42.358,42.358,202.097,47.885,,,179.95,41.159,143.427,32.073
PL.MŚ/000000051.FACILITY,POLSKA GRUPA GÓRNICZA SP. Z O.O. ODDZIAŁ ZAKŁAD ELEKTROCIEPŁOWNIE EC CHWAŁOWICE,Poland,POL,2016,mid,222052.78,natural_gas,natural_gas,same,35.151,35.151,0.0,35.151,35.151,92.319,44.744,,,81.15,38.332,139.78,29.465
PL.MŚ/000000091.FACILITY,Elektrociepłownia Miechowice,Poland,POL,2018,mid,221730.56,natural_gas,natural_gas,same,42.703,42.703,0.0,42.703,42.703,99.93,44.744,,,88.0,38.332,139.78,34.182
UK.CAED/EW_EA-5702.FACILITY,Killingholme Power Station EPR/VP3933RJ,United Kingdom,GBR,2014,mid,216666.67,natural_gas,natural_gas,same,46.731,46.731,0.0,46.731,46.731,148.097,54.322,,,131.35,46.953,147.581,39.786
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001162.ProductionFacility,"Stora Enso Oyj, Heinolan Flutingtehdas",Finland,FIN,2024,high,214138.89,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001784.ProductionFacility,"Oulun Energia Oy, Toppilan voimalaitokset",Finland,FIN,2024,mid,208113.89,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002416.ProductionFacility,"Tampereen Energia Oy, Lielahden voimalaitos",Finland,FIN,2021,mid,206666.67,heat_battery,heat_battery,same,84.153,44.744,-39.409000000000006,112.276,112.276,84.153,44.744,,,73.8,38.332,139.78,89.283
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-913000-900-0888950,"RWE Generation SE, Region Kundenkraftwerke HKW Dortmund ",Germany,DEU,2018,mid,201081.67,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
UK.SEPA/200001696.Facility,"Bathgate Compressor Station, Falkirk",United Kingdom,GBR,2007,mid,199722.22,natural_gas,natural_gas,same,36.533,36.533,0.0,36.533,36.533,123.319,54.322,,,109.05,46.953,147.581,31.685
SE.CAED/10017066.Facility,Karlshamnsverket,Sweden,SWE,2022,mid,197208.33,heat_battery,heat_battery,same,149.153,44.744,-104.40899999999999,209.71,209.71,149.153,44.744,,,132.3,38.332,139.78,171.52
PT.EEA/100001494.FACILITY,"Repsol Polimeros , Lda.",Portugal,PRT,2017,mid,196175.0,natural_gas,natural_gas,same,36.322,36.322,0.0,36.322,36.322,129.486,44.744,,,114.6,38.332,139.78,30.519
PT.EEA/100001502.FACILITY,Repsol-Produção de Electricidade e Calor - ACE,Portugal,PRT,2017,mid,196175.0,natural_gas,natural_gas,same,36.322,36.322,0.0,36.322,36.322,129.486,44.744,,,114.6,38.332,139.78,30.519
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002157.ProductionFacility,"Vaasan Voima Oy, Vaasan voimalaitos, VL2",Finland,FIN,2024,mid,188194.44,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
https://registry.gdi-de.org/id/de.be.pf.lisa/173097,Vattenfall Wärme Berlin AG HKW Lichterfelde,Germany,DEU,2018,mid,187428.61,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
GB.EEA/EW_EA-672.FACILITY,"Centrica Rps Ltd, Roosecote Power Station",United Kingdom,GBR,2010,mid,187222.22,natural_gas,natural_gas,same,32.535,32.535,0.0,32.535,32.535,112.653,54.322,,,99.45,46.953,147.581,25.192
SI.ARSO/000000022.FACILITY,VIPAP VIDEM KRŠKO,Slovenia,SVN,2020,high,187077.5,natural_gas,natural_gas,same,44.331,44.331,0.0,44.331,44.331,111.041,44.744,,,98.0,38.332,139.78,33.849
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562004-500-9981505,Rain Carbon Germany GmbH,Germany,DEU,2019,mid,183978.61,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000712.FACILITY,LUMINUS,Belgium,BEL,2017,mid,174461.67,natural_gas,natural_gas,same,31.02,31.02,0.0,31.02,31.02,123.875,44.744,,,109.55,38.332,139.78,25.747
UK.CAED/EW_EA-1427.FACILITY,Workington Board Mill EPR/BJ7590IB,United Kingdom,GBR,2015,high,174055.56,natural_gas,natural_gas,same,46.512,46.512,0.0,46.512,46.512,169.319,54.322,,,150.45,46.953,147.581,39.287
GB.EEA/EW_EA-1012.FACILITY,"Iggesund Paperboard (Workington) Limited, Workington Boardmill",United Kingdom,GBR,2011,high,174055.56,natural_gas,natural_gas,same,36.341,36.341,0.0,36.341,36.341,114.708,54.322,,,101.3,46.953,147.581,29.021
UK.CAED/BEISOffsh-Alma-FPSO-Enquest-Producer.FACILITY,Alma FPSO - Enquest Producer,United Kingdom,GBR,2016,mid,172277.78,natural_gas,natural_gas,same,35.705,35.705,0.0,35.705,35.705,149.653,54.322,,,132.75,46.953,147.581,29.965
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-512000-500-1185268,ArcelorMittal Bremen GmbH Kokerei Prosper,Germany,DEU,2018,mid,171912.5,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
RO.EEA/RO5TM_134.FACILITY,CET TIMISOARA CENTRU,Romania,ROU,2011,mid,168782.5,natural_gas,natural_gas,same,33.381,33.381,0.0,33.381,33.381,91.375,44.744,,,80.3,38.332,139.78,26.358
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0031758,Stadtwerke Duisburg AG,Germany,DEU,2018,mid,168153.33,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
CZ.MZP.J635/CZ10246154.FACILITY,"ŽĎAS, a.s.",Czechia,CZE,2013,high,168044.74,natural_gas,natural_gas,same,43.373,43.373,0.0,43.373,43.373,113.986,44.744,,,100.65,38.332,139.78,37.067
https://registry.gdi-de.org/id/de.ni.mu/10101531850,H&R Chemisch Pharmazeutische Spezialitäten GmbH,Germany,DEU,2019,mid,162736.11,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
PT.CAED/PT.APA05771482.CI,Central Termoeléctrica do Carregado (CI),Portugal,PRT,2007,mid,158777.78,natural_gas,natural_gas,same,37.704,37.704,0.0,37.704,37.704,90.264,44.744,,,79.3,38.332,139.78,32.739
UK.CAED/EW_EA-16798.FACILITY,Kirklees EfW EPR/BJ6178IX,United Kingdom,GBR,2019,high,158333.33,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/EW_EA-2486.FACILITY,Vine Street Mrf,United Kingdom,GBR,2012,high,158333.33,natural_gas,natural_gas,same,43.564,43.564,0.0,43.564,43.564,131.93,54.322,,,116.8,46.953,147.581,36.734
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100252736.ProductionFacility,"Metsä Fibre Oy, Äänekosken biotuotetehdas",Finland,FIN,2024,high,157861.11,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000018120.ProductionFacility,"Stora Enso Oyj, Varkauden tehtaat",Finland,FIN,2024,high,150430.56,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
NL.EEA/66321.FACILITY,Minnewit BV (Berkelcentrale),Netherlands,NLD,2010,mid,143157.17,natural_gas,natural_gas,same,44.311,44.311,0.0,44.311,44.311,112.264,44.744,,,99.1,38.332,139.78,35.791
UK.CAED/EW_EA-1015.FACILITY,Sandbach Power Installation EPR/BS5371IZ,United Kingdom,GBR,2010,mid,138888.89,natural_gas,natural_gas,same,32.535,32.535,0.0,32.535,32.535,112.653,54.322,,,99.45,46.953,147.581,25.192
SE.CAED/10020777.Facility,"Navirum Energi AB, Åbyverket",Sweden,SWE,2024,mid,135700.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000027131.ProductionFacility,"Neve Oy, Suosiolan voimalaitos",Finland,FIN,2024,mid,135411.67,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10013884.Facility,JORDBRO KRAFTVÄRMEVERK,Sweden,SWE,2024,mid,131580.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00056,AUDI AG,Germany,DEU,2017,mid,127525.0,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
SE.CAED/10014055.Facility,VÄRTAVERKET,Sweden,SWE,2024,mid,125000.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
CZ.MZP.T803/CZ62774430.FACILITY,"OKD,a.s., vnitřní organizační jednotka nezapsaná v obchodním rejstříku, Důl ČSM",Czechia,CZE,2007,high,111549.71,natural_gas,natural_gas,same,31.539,31.539,0.0,31.539,31.539,107.264,44.744,,,94.6,38.332,139.78,27.19
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100239774.ProductionFacility,"Raahen Voima Oy, Energiantuotanto",Finland,FIN,2024,mid,109583.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
https://registry.gdi-de.org/id/de.sh/50080603,SWN Stadtwerke Neumünster GmbH ,Germany,DEU,2017,high,109366.67,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
SE.CAED/10018827.Facility,"Perstorp Oxo AB, Stenungsund",Sweden,SWE,2024,mid,108152.78,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001349.ProductionFacility,"Stora Enso Veitsiluoto Oy, Puunjalostusteollisuus",Finland,FIN,2021,high,105694.44,heat_battery,heat_battery,same,84.153,44.744,-39.409000000000006,112.276,112.276,84.153,44.744,,,73.8,38.332,139.78,89.283
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000063404.ProductionFacility,"Kaukaan Voima Oy, Energiantuotanto",Finland,FIN,2024,mid,103777.78,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001592.ProductionFacility,"UPM-Kymmene Oyj, Kaukaan tehtaat",Finland,FIN,2024,high,103777.78,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002611.ProductionFacility,"Kokkolan Energia Oy, Voimalaitos Power",Finland,FIN,2021,mid,101288.89,heat_battery,heat_battery,same,84.153,44.744,-39.409000000000006,112.276,112.276,84.153,44.744,,,73.8,38.332,139.78,89.283
HU.OKIR/100412328.FACILITY,MOL Petrolkémia Zrt.,Hungary,HUN,2020,mid,99017.78,natural_gas,natural_gas,same,36.747,36.747,0.0,36.747,36.747,109.653,44.744,,,96.75,38.332,139.78,27.024
CZ.MZP.C316/CZ49165297.FACILITY, Teplárna Strakonice,Czechia,CZE,2019,mid,97544.99,natural_gas,natural_gas,same,42.487,42.487,0.0,42.487,42.487,88.375,44.744,,,77.6,38.332,139.78,32.129
DE.EEA/06-05-100-0988652.FACILITY,RWE Generation SE HKW Hamborn,Germany,DEU,2016,mid,97071.67,natural_gas,natural_gas,same,43.782,43.782,0.0,43.782,43.782,168.653,47.885,,,149.85,41.159,143.427,37.234
BG.CAED/013000017.FACILITY, Sliven power station,Bulgaria,BGR,2018,mid,96388.89,natural_gas,natural_gas,same,38.325,38.325,0.0,38.325,38.325,94.153,46.197,,,82.8,39.64,95.784,30.242
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000174.FACILITY,UMICORE,Belgium,BEL,2009,high,93629.76,natural_gas,natural_gas,same,42.999,42.999,0.0,42.999,42.999,123.819,44.744,,,109.5,38.332,139.78,35.014
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001262.ProductionFacility,"Savon Voima Oyj, Joensuun voimalaitos",Finland,FIN,2024,mid,93222.22,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
FR.CAED/8525.FACILITY,PLAINE COMMUNE ENERGIE,France,FRA,2007,mid,92885.46,natural_gas,natural_gas,same,39.061,39.061,0.0,39.061,39.061,65.93,45.593,,,57.4,39.096,140.545,33.96
UK.CAED/EW_EA-776.FACILITY,Corby Power Station EPR/LP3833LM,United Kingdom,GBR,2015,mid,91388.89,natural_gas,natural_gas,same,46.512,46.512,0.0,46.512,46.512,169.319,54.322,,,150.45,46.953,147.581,39.287
https://data.gov.sk/set/data/so/b4d884b3-4442-43db-a19c-ceb6e127960f/SK47061611.NRZ.FACILITY,"MH Teplárenský holding, a.s. - závod Zvolen",Slovakia,SVK,2018,mid,90059.34,natural_gas,natural_gas,same,41.532,41.532,0.0,41.532,41.532,133.653,44.744,,,118.35,38.332,139.78,33.128
https://registry.gdi-de.org/id/de.be.pf.lisa/760,BSR / MHKW ,Germany,DEU,2017,high,87444.44,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
SE.CAED/10021743.Facility,"STORA ENSO PAPER AB, Kvarnsveden Mill",Sweden,SWE,2022,high,85488.89,heat_battery,heat_battery,same,149.153,44.744,-104.40899999999999,209.71,209.71,149.153,44.744,,,132.3,38.332,139.78,171.52
UK.SEPA/200000052.Facility,Grangemouth Refinery,United Kingdom,GBR,2019,mid,84166.67,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
PT.EEA/100004332.FACILITY,Central de Cogeração de Lavos,Portugal,PRT,2017,mid,82352.97,natural_gas,natural_gas,same,36.322,36.322,0.0,36.322,36.322,129.486,44.744,,,114.6,38.332,139.78,30.519
UK.CAED/EW_EA-2267.FACILITY,Derby Sinfin CHP Plant EPR/FP3739LK,United Kingdom,GBR,2009,mid,80833.33,natural_gas,natural_gas,same,35.354,35.354,0.0,35.354,35.354,120.43,54.322,,,106.45,46.953,147.581,28.133
SE.CAED/10022299.Facility,"SCA Massa, Östrands massafabrik",Sweden,SWE,2024,high,80600.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
IE.CAED/P0611.FACILITY,Electricity Supply Board (West Offaly Power),Ireland,IRL,2020,mid,80561.11,natural_gas,natural_gas,same,43.283,43.283,0.0,43.283,43.283,150.041,44.744,,,133.1,38.332,139.78,32.906
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001300.ProductionFacility,"Kainuun Voima Oy, Kainuun Voima Oy:n höyryvoimalaitos",Finland,FIN,2024,mid,77583.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
CZ.MZP.E532/CZ11020488.FACILITY,HS Pardubice,Czechia,CZE,2020,mid,77408.33,natural_gas,natural_gas,same,37.918,37.918,0.0,37.918,37.918,95.93,44.744,,,84.4,38.332,139.78,28.078
SE.CAED/10020366.Facility,Skoghalls Bruk,Sweden,SWE,2024,high,77400.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
SE.CAED/10015046.Facility,Bravikens Pappersbruk,Sweden,SWE,2024,high,74900.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
GB.EEA/EW_EA-6831.FACILITY,"Thames Power Services Ltd, Barking Power",United Kingdom,GBR,2012,mid,70833.33,natural_gas,natural_gas,same,43.564,43.564,0.0,43.564,43.564,131.93,54.322,,,116.8,46.953,147.581,36.734
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001862.ProductionFacility,"Fortum Power and Heat Oy, Meri-Porin voimalaitos",Finland,FIN,2023,mid,70805.56,heat_battery,heat_battery,same,104.486,44.744,-59.742000000000004,152.035,152.035,104.486,44.744,,,92.1,38.332,139.78,118.804
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000011179.ProductionFacility,"Sappi Finland Operations Oy, Kirkniemen voimalaitos",Finland,FIN,2024,mid,70583.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
UK.SEPA/200000046.Facility,Dundee Energy Recycling Ltd,United Kingdom,GBR,2019,high,70277.78,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
SE.CAED/10014660.Facility,SSAB EMEA AB Oxelösund,Sweden,SWE,2024,high,68800.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000016248.ProductionFacility,"Kymin Voima Oy, Energiantuotanto",Finland,FIN,2024,mid,67500.0,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
UK.CAED/EW_EA-1017.FACILITY,Castleford Power Station EPR/BK1627IX,United Kingdom,GBR,2010,mid,65277.78,natural_gas,natural_gas,same,32.535,32.535,0.0,32.535,32.535,112.653,54.322,,,99.45,46.953,147.581,25.192
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001294.ProductionFacility,"UPM Communication Papers Oy, Jämsänkosken paperitehdas",Finland,FIN,2024,high,64694.44,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001866.ProductionFacility,"Neste Oyj, Porvoon jalostamo",Finland,FIN,2024,mid,61666.67,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100203967.ProductionFacility,"Tuusulanjärven Lämpö Oy, Järvenpään voimalaitos",Finland,FIN,2024,mid,60644.44,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10019441.Facility,Sävenäs Kraftvärmeverk,Sweden,SWE,2024,mid,59500.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
UK.CAED/EW_EA-1451.FACILITY,Runcorn Halochemicals EPR/BS5428IP,United Kingdom,GBR,2013,mid,58555.56,natural_gas,natural_gas,same,45.901,45.901,0.0,45.901,45.901,133.319,54.322,,,118.05,46.953,147.581,39.342
DK.CAED/900000017.FACILITY,Lynetten (renseanlæg),Denmark,DNK,2020,high,57705.56,natural_gas,natural_gas,same,41.063,41.063,0.0,41.063,41.063,74.264,44.744,,,64.9,38.332,139.78,30.908
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001254.ProductionFacility,"Stora Enso Oyj, Imatran tehtaat",Finland,FIN,2024,high,57500.0,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10024576.Facility,Luleå kraftvärmeverk LUKAB,Sweden,SWE,2024,mid,55619.44,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,Sweden,SWE,2024,high,55619.44,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.sl.inspire.pf/0101000-G,Kraftwerk Fenne ,Germany,DEU,2019,mid,54666.67,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
SE.CAED/10015061.Facility,Lantmännen Biorefineries AB,Sweden,SWE,2018,mid,54100.0,heat_battery,heat_battery,same,80.541,44.744,-35.797,81.053,81.053,80.541,44.744,,,70.55,38.332,139.78,68.697
SE.CAED/10015102.Facility,Händelöverket,Sweden,SWE,2024,mid,54100.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
SE.CAED/10020871.Facility,Aspa Pulp AB,Sweden,SWE,2024,high,51800.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001560.ProductionFacility,"UPM-Kymmene Oyj, Kymi",Finland,FIN,2024,high,49444.44,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001913.ProductionFacility,"SSAB Europe Oy, Raahen terästehdas",Finland,FIN,2024,high,47805.56,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
